season,team_id,team,team_season_id,snapshot_date,checkpoint_pct,dataset_role,made_playoffs,season_pct,points_per_game,win_pct,goal_diff_per_game,last_5_points,last_5_goal_diff,points_rank_pct,points_gap_to_cutline,playoff_share,games_played,scheduled_games,games_remaining,league_teams,playoff_spots,points,match_points,points_adjustment,wins,draws,losses,goals_for,goals_against,goal_diff,cutline_points,last_5_games,last_match_date,baseline_top_k,source_url
2019,17346,Houston Dash,2019_17346,2019-06-29,0.4,train,No,0.4166666666666667,1.3,0.3,-0.2,3,-2,0.625,-4,0.4444444444444444,10,24,14,9,4,13,13,0,3,4,3,11,13,-2,17,5,2019-06-29,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,15364,Sky Blue FC,2019_15364,2019-06-29,0.4,train,No,0.375,0.2222222222222222,0.0,-0.8888888888888888,0,-5,1.0,-15,0.4444444444444444,9,24,15,9,4,2,2,0,0,2,7,6,14,-8,17,5,2019-06-22,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,18206,Orlando Pride,2019_18206,2019-06-29,0.4,train,No,0.4166666666666667,0.5,0.1,-1.5,4,-6,0.875,-12,0.4444444444444444,10,24,14,9,4,5,5,0,1,2,7,6,21,-15,17,5,2019-06-22,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,15366,North Carolina Courage,2019_15366,2019-07-19,0.5,train,Yes,0.5,1.8333333333333333,0.5,1.1666666666666667,13,9,0.125,4,0.4444444444444444,12,24,12,9,4,22,22,0,6,4,2,26,12,14,18,5,2019-07-13,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,15360,Chicago Red Stars,2019_15360,2019-07-19,0.5,train,Yes,0.5,1.4166666666666667,0.4166666666666667,0.0,6,-3,0.625,-1,0.4444444444444444,12,24,12,9,4,17,17,0,5,2,5,18,18,0,18,5,2019-07-13,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,15362,Portland Thorns FC,2019_15362,2019-07-19,0.5,train,Yes,0.5416666666666666,1.7692307692307692,0.46153846153846156,0.5384615384615384,8,1,0.0,5,0.4444444444444444,13,24,11,9,4,23,23,0,6,5,2,25,18,7,18,5,2019-07-19,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,15363,Reign FC,2019_15363,2019-07-19,0.5,train,Yes,0.5,1.6666666666666667,0.4166666666666667,0.08333333333333333,10,2,0.25,2,0.4444444444444444,12,24,12,9,4,20,20,0,5,5,2,12,11,1,18,5,2019-07-13,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,15365,Washington Spirit,2019_15365,2019-07-19,0.5,train,No,0.4583333333333333,1.6363636363636365,0.45454545454545453,0.5454545454545454,5,0,0.4375,0,0.4444444444444444,11,24,13,9,4,18,18,0,5,3,3,17,11,6,18,5,2019-07-06,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,19141,Utah Royals,2019_19141,2019-07-19,0.5,train,No,0.5,1.5,0.4166666666666667,0.0,5,-2,0.4375,0,0.4444444444444444,12,24,12,9,4,18,18,0,5,3,4,10,10,0,18,5,2019-07-19,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,17346,Houston Dash,2019_17346,2019-07-19,0.5,train,No,0.5,1.0833333333333333,0.25,-0.5,2,-5,0.75,-5,0.4444444444444444,12,24,12,9,4,13,13,0,3,4,5,13,19,-6,18,5,2019-07-13,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,15364,Sky Blue FC,2019_15364,2019-07-19,0.5,train,No,0.4583333333333333,0.7272727272727273,0.18181818181818182,-0.5454545454545454,6,-1,0.9375,-10,0.4444444444444444,11,24,13,9,4,8,8,0,2,2,7,9,15,-6,18,5,2019-07-12,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,18206,Orlando Pride,2019_18206,2019-07-19,0.5,train,No,0.5416666666666666,0.6153846153846154,0.15384615384615385,-1.2307692307692308,7,0,0.9375,-10,0.4444444444444444,13,24,11,9,4,8,8,0,2,2,9,15,31,-16,18,5,2019-07-14,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,15366,North Carolina Courage,2019_15366,2019-08-03,0.6,train,Yes,0.625,1.8666666666666667,0.5333333333333333,1.0,12,6,0.0,5,0.4444444444444444,15,24,9,9,4,28,28,0,8,4,3,30,15,15,23,5,2019-08-03,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,15360,Chicago Red Stars,2019_15360,2019-08-03,0.6,train,Yes,0.625,1.7333333333333334,0.5333333333333333,0.4666666666666667,12,7,0.25,3,0.4444444444444444,15,24,9,9,4,26,26,0,8,2,5,26,19,7,23,5,2019-08-03,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,15362,Portland Thorns FC,2019_15362,2019-08-03,0.6,train,Yes,0.625,1.8,0.4666666666666667,0.8,8,5,0.125,4,0.4444444444444444,15,24,9,9,4,27,27,0,7,6,2,31,19,12,23,5,2019-08-03,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,15363,Reign FC,2019_15363,2019-08-03,0.6,train,Yes,0.5833333333333334,1.6428571428571428,0.42857142857142855,-0.14285714285714285,9,-2,0.375,0,0.4444444444444444,14,24,10,9,4,23,23,0,6,5,3,13,15,-2,23,5,2019-08-02,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,15365,Washington Spirit,2019_15365,2019-08-03,0.6,train,No,0.5833333333333334,1.5,0.42857142857142855,0.35714285714285715,3,-3,0.5,-2,0.4444444444444444,14,24,10,9,4,21,21,0,6,3,5,19,14,5,23,5,2019-08-03,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,19141,Utah Royals,2019_19141,2019-08-03,0.6,train,No,0.5833333333333334,1.2857142857142858,0.35714285714285715,-0.21428571428571427,1,-6,0.75,-5,0.4444444444444444,14,24,10,9,4,18,18,0,5,3,6,11,14,-3,23,5,2019-08-03,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,17346,Houston Dash,2019_17346,2019-08-03,0.6,train,No,0.6666666666666666,1.1875,0.3125,-0.625,6,-5,0.625,-4,0.4444444444444444,16,24,8,9,4,19,19,0,5,4,7,16,26,-10,23,5,2019-08-02,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,15364,Sky Blue FC,2019_15364,2019-08-03,0.6,train,No,0.625,0.6,0.13333333333333333,-0.6,4,-2,1.0,-14,0.4444444444444444,15,24,9,9,4,9,9,0,2,3,10,10,19,-9,23,5,2019-08-03,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,18206,Orlando Pride,2019_18206,2019-08-03,0.6,train,No,0.5833333333333334,0.7857142857142857,0.21428571428571427,-1.0714285714285714,9,1,0.875,-12,0.4444444444444444,14,24,10,9,4,11,11,0,3,2,9,16,31,-15,23,5,2019-07-20,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,15366,North Carolina Courage,2019_15366,2019-08-18,0.7,train,Yes,0.6666666666666666,1.75,0.5,0.875,9,2,0.25,1,0.4444444444444444,16,24,8,9,4,28,28,0,8,4,4,31,17,14,27,5,2019-08-11,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,15360,Chicago Red Stars,2019_15360,2019-08-18,0.7,train,Yes,0.7083333333333334,1.7058823529411764,0.5294117647058824,0.4117647058823529,12,7,0.125,2,0.4444444444444444,17,24,7,9,4,29,29,0,9,2,6,28,21,7,27,5,2019-08-14,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,15362,Portland Thorns FC,2019_15362,2019-08-18,0.7,train,Yes,0.75,1.8333333333333333,0.5,0.7777777777777778,10,7,0.0,6,0.4444444444444444,18,24,6,9,4,33,33,0,9,6,3,36,22,14,27,5,2019-08-17,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,15363,Reign FC,2019_15363,2019-08-18,0.7,train,Yes,0.7083333333333334,1.588235294117647,0.4117647058823529,-0.17647058823529413,7,-4,0.4375,0,0.4444444444444444,17,24,7,9,4,27,27,0,7,6,4,16,19,-3,27,5,2019-08-18,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,15365,Washington Spirit,2019_15365,2019-08-18,0.7,train,No,0.6666666666666666,1.3125,0.375,0.125,3,-4,0.75,-6,0.4444444444444444,16,24,8,9,4,21,21,0,6,3,7,20,18,2,27,5,2019-08-17,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,19141,Utah Royals,2019_19141,2019-08-18,0.7,train,No,0.7083333333333334,1.588235294117647,0.47058823529411764,0.23529411764705882,9,4,0.4375,0,0.4444444444444444,17,24,7,9,4,27,27,0,8,3,6,19,15,4,27,5,2019-08-17,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,17346,Houston Dash,2019_17346,2019-08-18,0.7,train,No,0.7083333333333334,1.2941176470588236,0.35294117647058826,-0.5294117647058824,9,-3,0.625,-5,0.4444444444444444,17,24,7,9,4,22,22,0,6,4,7,17,26,-9,27,5,2019-08-10,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,15364,Sky Blue FC,2019_15364,2019-08-18,0.7,train,No,0.75,0.7222222222222222,0.16666666666666666,-0.6111111111111112,5,-3,0.875,-14,0.4444444444444444,18,24,6,9,4,13,13,0,3,4,11,13,24,-11,27,5,2019-08-18,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,18206,Orlando Pride,2019_18206,2019-08-18,0.7,train,No,0.6666666666666666,0.6875,0.1875,-1.125,6,-2,1.0,-16,0.4444444444444444,16,24,8,9,4,11,11,0,3,2,11,16,34,-18,27,5,2019-08-17,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,15366,North Carolina Courage,2019_15366,2019-09-11,0.8,train,Yes,0.7916666666666666,1.9473684210526316,0.5789473684210527,1.1578947368421053,12,8,0.0,6,0.4444444444444444,19,24,5,9,4,37,37,0,11,4,4,40,18,22,31,5,2019-09-11,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,15360,Chicago Red Stars,2019_15360,2019-09-11,0.8,train,Yes,0.875,1.6666666666666667,0.5238095238095238,0.3333333333333333,6,-1,0.25,4,0.4444444444444444,21,24,3,9,4,35,35,0,11,2,8,33,26,7,31,5,2019-09-11,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,15362,Portland Thorns FC,2019_15362,2019-09-11,0.8,train,Yes,0.875,1.7142857142857142,0.47619047619047616,0.47619047619047616,9,-1,0.125,5,0.4444444444444444,21,24,3,9,4,36,36,0,10,6,5,39,29,10,31,5,2019-09-11,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,15363,Reign FC,2019_15363,2019-09-11,0.8,train,Yes,0.7916666666666666,1.5789473684210527,0.42105263157894735,-0.10526315789473684,7,0,0.5,-1,0.4444444444444444,19,24,5,9,4,30,30,0,8,6,5,19,21,-2,31,5,2019-09-07,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,15365,Washington Spirit,2019_15365,2019-09-11,0.8,train,No,0.75,1.3888888888888888,0.3888888888888889,0.16666666666666666,4,-3,0.625,-6,0.4444444444444444,18,24,6,9,4,25,25,0,7,4,7,22,19,3,31,5,2019-08-24,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,19141,Utah Royals,2019_19141,2019-09-11,0.8,train,No,0.7916666666666666,1.631578947368421,0.47368421052631576,0.2631578947368421,13,8,0.375,0,0.4444444444444444,19,24,5,9,4,31,31,0,9,4,6,20,15,5,31,5,2019-09-06,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,17346,Houston Dash,2019_17346,2019-09-11,0.8,train,No,0.7916666666666666,1.1578947368421053,0.3157894736842105,-0.6842105263157895,6,-3,0.75,-9,0.4444444444444444,19,24,5,9,4,22,22,0,6,4,9,18,31,-13,31,5,2019-09-08,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,15364,Sky Blue FC,2019_15364,2019-09-11,0.8,train,No,0.8333333333333334,0.8,0.2,-0.55,7,-2,0.875,-15,0.4444444444444444,20,24,4,9,4,16,16,0,4,4,12,16,27,-11,31,5,2019-09-07,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2019,18206,Orlando Pride,2019_18206,2019-09-11,0.8,train,No,0.8333333333333334,0.7,0.2,-1.05,3,-5,1.0,-17,0.4444444444444444,20,24,4,9,4,14,14,0,4,2,14,20,41,-21,31,5,2019-09-11,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2019&limit=1000
2021,15362,Portland Thorns FC,2021_15362,2021-07-18,0.4,train,Yes,0.4166666666666667,1.9,0.6,0.9,10,2,0.0,3,0.6,10,24,14,10,6,19,19,0,6,1,3,16,7,9,16,5,2021-07-18,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,15363,OL Reign,2021_15363,2021-07-18,0.4,train,Yes,0.4166666666666667,1.0,0.3,-0.5,6,-3,0.8888888888888888,-6,0.6,10,24,14,10,6,10,10,0,3,1,6,8,13,-5,16,5,2021-07-18,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,15365,Washington Spirit,2021_15365,2021-07-18,0.4,train,Yes,0.4166666666666667,1.5,0.4,0.1,7,1,0.6666666666666666,-1,0.6,10,24,14,10,6,15,15,0,4,3,3,12,11,1,16,5,2021-07-18,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,15360,Chicago Red Stars,2021_15360,2021-07-18,0.4,train,Yes,0.4583333333333333,1.5454545454545454,0.45454545454545453,-0.36363636363636365,9,-1,0.1111111111111111,1,0.6,11,24,13,10,6,17,17,0,5,2,4,11,15,-4,16,5,2021-07-18,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,15364,Gotham FC,2021_15364,2021-07-18,0.4,train,Yes,0.375,1.7777777777777777,0.4444444444444444,0.5555555555555556,9,4,0.3888888888888889,0,0.6,9,24,15,10,6,16,16,0,4,4,1,10,5,5,16,5,2021-07-18,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,15366,North Carolina Courage,2021_15366,2021-07-18,0.4,train,Yes,0.4166666666666667,1.6,0.5,0.7,9,3,0.3888888888888889,0,0.6,10,24,14,10,6,16,16,0,5,1,4,15,8,7,16,5,2021-07-17,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,17346,Houston Dash,2021_17346,2021-07-18,0.4,train,No,0.4166666666666667,1.6,0.5,0.2,9,2,0.3888888888888889,0,0.6,10,24,14,10,6,16,16,0,5,1,4,13,11,2,16,5,2021-07-17,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,18206,Orlando Pride,2021_18206,2021-07-18,0.4,train,No,0.4583333333333333,1.4545454545454546,0.36363636363636365,0.09090909090909091,4,-2,0.3888888888888889,0,0.6,11,24,13,10,6,16,16,0,4,4,3,14,13,1,16,5,2021-07-18,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,20905,Racing Louisville FC,2021_20905,2021-07-18,0.4,train,No,0.375,1.2222222222222223,0.3333333333333333,-0.6666666666666666,7,0,0.7777777777777778,-5,0.6,9,24,15,10,6,11,11,0,3,2,4,7,13,-6,16,5,2021-07-09,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,20907,Kansas City NWSL,2021_20907,2021-07-18,0.4,train,No,0.4166666666666667,0.3,0.0,-1.0,1,-6,1.0,-13,0.6,10,24,14,10,6,3,3,0,0,3,7,5,15,-10,16,5,2021-07-11,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,15362,Portland Thorns FC,2021_15362,2021-08-01,0.5,train,Yes,0.5,2.0833333333333335,0.6666666666666666,1.0,13,6,0.0,8,0.6,12,24,12,10,6,25,25,0,8,1,3,19,7,12,17,5,2021-08-01,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,15363,OL Reign,2021_15363,2021-08-01,0.5,train,Yes,0.5,1.3333333333333333,0.4166666666666667,-0.08333333333333333,9,2,0.7777777777777778,-1,0.6,12,24,12,10,6,16,16,0,5,1,6,12,13,-1,17,5,2021-07-31,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,15365,Washington Spirit,2021_15365,2021-08-01,0.5,train,Yes,0.5,1.5,0.4166666666666667,0.08333333333333333,6,0,0.3888888888888889,1,0.6,12,24,12,10,6,18,18,0,5,3,4,15,14,1,17,5,2021-08-01,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,15360,Chicago Red Stars,2021_15360,2021-08-01,0.5,train,Yes,0.5416666666666666,1.5384615384615385,0.46153846153846156,-0.23076923076923078,12,5,0.16666666666666666,3,0.6,13,24,11,10,6,20,20,0,6,2,5,15,18,-3,17,5,2021-08-01,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,15364,Gotham FC,2021_15364,2021-08-01,0.5,train,Yes,0.4583333333333333,1.8181818181818181,0.45454545454545453,0.5454545454545454,9,2,0.16666666666666666,3,0.6,11,24,13,10,6,20,20,0,5,5,1,13,7,6,17,5,2021-08-01,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,15366,North Carolina Courage,2021_15366,2021-08-01,0.5,train,Yes,0.5,1.5,0.4166666666666667,0.5833333333333334,5,-1,0.3888888888888889,1,0.6,12,24,12,10,6,18,18,0,5,3,4,16,9,7,17,5,2021-07-31,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,17346,Houston Dash,2021_17346,2021-08-01,0.5,train,No,0.5,1.4166666666666667,0.4166666666666667,0.08333333333333333,7,1,0.6111111111111112,0,0.6,12,24,12,10,6,17,17,0,5,2,5,14,13,1,17,5,2021-08-01,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,18206,Orlando Pride,2021_18206,2021-08-01,0.5,train,No,0.5416666666666666,1.3076923076923077,0.3076923076923077,-0.07692307692307693,2,-5,0.6111111111111112,0,0.6,13,24,11,10,6,17,17,0,4,5,4,15,16,-1,17,5,2021-07-31,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,20905,Racing Louisville FC,2021_20905,2021-08-01,0.5,train,No,0.4583333333333333,1.0,0.2727272727272727,-0.9090909090909091,4,-3,0.8888888888888888,-6,0.6,11,24,13,10,6,11,11,0,3,2,6,7,17,-10,17,5,2021-07-31,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,20907,Kansas City NWSL,2021_20907,2021-08-01,0.5,train,No,0.5,0.3333333333333333,0.0,-1.0,2,-5,1.0,-13,0.6,12,24,12,10,6,4,4,0,0,4,8,5,17,-12,17,5,2021-08-01,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,15362,Portland Thorns FC,2021_15362,2021-08-21,0.6,train,Yes,0.5833333333333334,2.0714285714285716,0.6428571428571429,0.9285714285714286,13,5,0.0,8,0.6,14,24,10,10,6,29,29,0,9,2,3,21,8,13,21,5,2021-08-14,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,15363,OL Reign,2021_15363,2021-08-21,0.6,train,Yes,0.625,1.4666666666666666,0.4666666666666667,0.2,12,8,0.2222222222222222,1,0.6,15,24,9,10,6,22,22,0,7,1,7,20,17,3,21,5,2021-08-21,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,15365,Washington Spirit,2021_15365,2021-08-21,0.6,train,Yes,0.5833333333333334,1.3571428571428572,0.35714285714285715,0.0,4,-2,0.6666666666666666,-2,0.6,14,24,10,10,6,19,19,0,5,4,5,17,17,0,21,5,2021-08-13,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,15360,Chicago Red Stars,2021_15360,2021-08-21,0.6,train,Yes,0.6666666666666666,1.3125,0.375,-0.375,4,-2,0.4444444444444444,0,0.6,16,24,8,10,6,21,21,0,6,3,7,16,22,-6,21,5,2021-08-18,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,15364,Gotham FC,2021_15364,2021-08-21,0.6,train,Yes,0.5833333333333334,1.5,0.35714285714285715,0.2857142857142857,5,-1,0.4444444444444444,0,0.6,14,24,10,10,6,21,21,0,5,6,3,16,12,4,21,5,2021-08-21,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,15366,North Carolina Courage,2021_15366,2021-08-21,0.6,train,Yes,0.625,1.8,0.5333333333333333,0.8666666666666667,11,6,0.1111111111111111,6,0.6,15,24,9,10,6,27,27,0,8,3,4,22,9,13,21,5,2021-08-21,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,17346,Houston Dash,2021_17346,2021-08-21,0.6,train,No,0.5833333333333334,1.2857142857142858,0.35714285714285715,-0.21428571428571427,5,-4,0.7777777777777778,-3,0.6,14,24,10,10,6,18,18,0,5,3,6,17,20,-3,21,5,2021-08-13,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,18206,Orlando Pride,2021_18206,2021-08-21,0.6,train,No,0.625,1.4,0.3333333333333333,0.06666666666666667,5,-1,0.4444444444444444,0,0.6,15,24,9,10,6,21,21,0,5,6,4,18,17,1,21,5,2021-08-14,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,20905,Racing Louisville FC,2021_20905,2021-08-21,0.6,train,No,0.5833333333333334,1.1428571428571428,0.2857142857142857,-0.5714285714285714,5,-2,0.8888888888888888,-5,0.6,14,24,10,10,6,16,16,0,4,4,6,12,20,-8,21,5,2021-08-18,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,20907,Kansas City NWSL,2021_20907,2021-08-21,0.6,train,No,0.625,0.4666666666666667,0.06666666666666667,-1.1333333333333333,4,-7,1.0,-14,0.6,15,24,9,10,6,7,7,0,1,4,10,7,24,-17,21,5,2021-08-21,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,15362,Portland Thorns FC,2021_15362,2021-09-04,0.7,train,Yes,0.6666666666666666,2.0,0.625,0.8125,10,3,0.0,9,0.6,16,24,8,10,6,32,32,0,10,2,4,24,11,13,23,5,2021-08-29,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,15363,OL Reign,2021_15363,2021-09-04,0.7,train,Yes,0.75,1.6111111111111112,0.5,0.2777777777777778,10,2,0.1111111111111111,6,0.6,18,24,6,10,6,29,29,0,9,2,7,24,19,5,23,5,2021-09-04,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,15365,Washington Spirit,2021_15365,2021-09-04,0.7,train,Yes,0.6666666666666666,1.4375,0.375,0.0625,5,-2,0.5555555555555556,0,0.6,16,24,8,10,6,23,23,0,6,5,5,19,18,1,23,5,2021-08-29,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,15360,Chicago Red Stars,2021_15360,2021-09-04,0.7,train,Yes,0.75,1.3888888888888888,0.3888888888888889,-0.16666666666666666,5,0,0.3333333333333333,2,0.6,18,24,6,10,6,25,25,0,7,4,7,19,22,-3,23,5,2021-09-04,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,15364,Gotham FC,2021_15364,2021-09-04,0.7,train,Yes,0.7083333333333334,1.2941176470588236,0.29411764705882354,0.11764705882352941,2,-3,0.6666666666666666,-1,0.6,17,24,7,10,6,22,22,0,5,7,5,17,15,2,23,5,2021-09-04,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,15366,North Carolina Courage,2021_15366,2021-09-04,0.7,train,Yes,0.6666666666666666,1.75,0.5,0.8125,11,6,0.2222222222222222,5,0.6,16,24,8,10,6,28,28,0,8,4,4,22,9,13,23,5,2021-08-29,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,17346,Houston Dash,2021_17346,2021-09-04,0.7,train,No,0.6666666666666666,1.3125,0.375,-0.1875,5,-4,0.7777777777777778,-2,0.6,16,24,8,10,6,21,21,0,6,3,7,18,21,-3,23,5,2021-09-01,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
